Date,Adj Close,daily return,30 days volatility
2020-04-23,0.19366499781608584,0.010192447137917116,0.03460384864891121
2020-04-24,0.19505399465560916,0.007172162523877423,0.03432376514466988
2020-04-25,0.19680500030517575,0.008977030450764145,0.03426852457777743
2020-04-26,0.19797800481319427,0.005960237322220507,0.031131880390965528
2020-04-27,0.2154839932918549,0.08842390595449579,0.031130225068130964
2020-04-28,0.2274319976568222,0.05544729416994221,0.03466650742857142
2020-04-29,0.21276099979877472,-0.06450718460550531,0.032679214453296905
2020-04-30,0.2192479968070984,0.030489596375552708,0.03461554098424616
2020-05-01,0.2239139974117279,0.02128183916195514,0.034850559812769
2020-05-02,0.21941399574279785,-0.020097009213120187,0.03492303062239185
2020-05-03,0.2189629971981049,-0.0020554684452382954,0.03525687550582008
2020-05-04,0.21646299958229065,-0.011417443347984446,0.035296537666856954
2020-05-05,0.2152100056409836,-0.005788490151780845,0.03544284464599353
2020-05-06,0.21891699731349945,0.01722499686515455,0.03533454031777388
2020-05-07,0.21982699632644653,0.0041568221020495955,0.031755463864994754
2020-05-08,0.2169020026922226,-0.0133058890996276,0.03148981811317488
2020-05-09,0.19817599654197693,-0.08633394767136982,0.03069209957944496
2020-05-10,0.19406400620937347,-0.02074918458519004,0.034673590659199074
2020-05-11,0.19763700664043427,0.018411453524286747,0.033350850897224324
2020-05-12,0.2014800012111664,0.019444711474120746,0.03348989739597523
2020-05-13,0.20312899351119995,0.008184396913444969,0.03360155925174861
2020-05-14,0.19891099631786344,-0.02076511639439571,0.03349335680880431
2020-05-15,0.20003199577331546,0.005635683678647085,0.03365605040539661
2020-05-16,0.20125499367713928,0.0061140114065041384,0.033329149415408654
2020-05-17,0.2051759958267212,0.019482757063271405,0.03223954487528693
2020-05-18,0.204027995467186,-0.0055951981853896715,0.03211287188988289
2020-05-19,0.20170700550079346,-0.01137584065891506,0.031854618647998705
2020-05-20,0.19550900161266327,-0.03072775718791687,0.031013126264909558
2020-05-21,0.20034299790859225,0.024725185316561316,0.031639406103191825
2020-05-22,0.19885599613189694,-0.007422279751318039,0.031745910434097455
2020-05-23,0.19543099403381348,-0.017223529411764527,0.031624632446885216
2020-05-24,0.19732700288295746,0.009701679401046936,0.031766748783936274
2020-05-25,0.19397500157356265,-0.016987038065859772,0.03178761678537392
2020-05-26,0.19785700738430026,0.020012918052563666,0.03191267452543885
2020-05-27,0.20059500634670255,0.013838271378906697,0.03210556014791595
2020-05-28,0.1983480006456375,-0.011201703083183356,0.027637462997425068
2020-05-29,0.20622000098228452,0.03968782297287121,0.025452168788433288
2020-05-30,0.202905997633934,-0.016070232434123644,0.02401132460711983
2020-05-31,0.21024900674819946,0.03618921668108155,0.0234195813199636
2020-06-01,0.20276400446891785,-0.03560065464778095,0.024086015505793274
2020-06-02,0.20366300642490387,0.004433735456846444,0.02465158823392496
2020-06-03,0.2049819976091385,0.006476341518217632,0.02468250347801257
2020-06-04,0.20409199595451355,-0.004341852772466348,0.02466604662431674
2020-06-05,0.20314200222492215,-0.0046547329068363785,0.024658815458070995
2020-06-06,0.20344899594783786,0.0015112272181692088,0.024409237318407107
2020-06-07,0.20377099514007568,0.0015827022922265677,0.024390268369577556
2020-06-08,0.20201300084590912,-0.008627303866078129,0.02430959547840956
2020-06-09,0.2029380053281784,0.0045789354071070765,0.01841579020669912
2020-06-10,0.1901800036430359,-0.06286649789678922,0.017968820026323544
2020-06-11,0.19394299387931824,0.019786466317170737,0.02119227219095512
2020-06-12,0.1931059956550598,-0.004315691985137038,0.021203764353615918
2020-06-13,0.1916169971227646,-0.007710783537529076,0.021138750157638723
2020-06-14,0.19307400286197665,0.0076037395486299175,0.02086033224570868
2020-06-15,0.19130699336528775,-0.009151980434942808,0.020885104251181005
2020-06-16,0.19344300031661987,0.011165336477028553,0.020892614435214327
2020-06-17,0.1909569948911667,-0.012851358908744115,0.020658785093971156
2020-06-18,0.18679000437259674,-0.021821617589577458,0.02074761120142277
2020-06-19,0.18850000202655792,0.009154652893257564,0.020996637813460246
2020-06-20,0.18560999631881714,-0.015331595101699791,0.020391313038765995
2020-06-21,0.1892720013856888,0.0197295681240226,0.019954623350274668
2020-06-22,0.1886799931526184,-0.0031278172615929467,0.020328804106160878
2020-06-23,0.1842720061540604,-0.023362238491245413,0.020113258333786674
2020-06-24,0.183569997549057,-0.003809632399706331,0.020411795024035548
2020-06-25,0.18267099559307096,-0.0048973250966340975,0.020220739877640777
2020-06-26,0.17685100436210632,-0.03186051081655894,0.019808325823708
2020-06-27,0.1776919960975647,0.004755368726865772,0.02026313332554441
2020-06-28,0.17795899510383606,0.0015025944450799411,0.020276733589556825
2020-06-29,0.17587000131607056,-0.011738624319307944,0.018604464122726108
2020-06-30,0.17697599530220032,0.006288701756145931,0.018530087567780906
2020-07-01,0.17724399268627167,0.0015143148855512045,0.017002392493874453
2020-07-02,0.17633600533008575,-0.005122810327304439,0.016067509440202566
2020-07-03,0.17798399925231936,0.009345759643067275,0.01598194305541848
2020-07-04,0.1770170032978058,-0.005433049929070899,0.01605931742084741
2020-07-05,0.18856699764728546,0.06524793739756429,0.016060020700431787
2020-07-06,0.18478700518608093,-0.02004588559168241,0.020507711600034378
2020-07-07,0.20469200611114505,0.10771861855231513,0.020746734514253542
2020-07-08,0.2029100060462952,-0.008705762861507371,0.028972767530482276
2020-07-09,0.1986519992351532,-0.020984705949742555,0.028973627468492053
2020-07-10,0.20119699835777285,0.012811344121470558,0.02922560542302153
2020-07-11,0.2005379945039749,-0.0032754159315344644,0.026805827560771482
2020-07-12,0.1985750049352646,-0.009788616733530708,0.02661444391495848
2020-07-13,0.1988089978694916,0.0011783604603374798,0.026673969479090124
2020-07-14,0.19711099565029144,-0.008540872080220474,0.026620193144488196
2020-07-15,0.19404800236225128,-0.015539433900858768,0.02665689962701747
2020-07-16,0.19428099691867828,0.0012007057717196012,0.02676622192392635
2020-07-17,0.19934099912643435,0.026044761392047366,0.02669496624284475
2020-07-18,0.19913500547409055,-0.0010333732310288113,0.026968633165944375
2020-07-19,0.19506500661373136,-0.02043838977817858,0.026606188110169474
2020-07-20,0.19898800551891327,0.02011123867516762,0.026896546282911642
2020-07-21,0.203342005610466,0.021880716278343204,0.026911190884699152
2020-07-22,0.20757800340652466,0.020831887554868533,0.02696106585904239
2020-07-23,0.2040490061044693,-0.017000824962865146,0.027135870318831527
2020-07-24,0.21410199999809265,0.04926754648575149,0.026942659705018142
2020-07-25,0.21498200297355646,0.00411020436741194,0.02814561540807578
2020-07-26,0.22367200255393985,0.04042198630669702,0.028078731843944455
2020-07-27,0.2302770018577576,0.029529843826676228,0.027834978766025153
2020-07-28,0.2430990040302277,0.05568077606112953,0.028094954649552698
2020-07-29,0.2445220053195953,0.005853587492241186,0.029308467303326872
2020-07-30,0.2589040100574493,0.058816811677363745,0.029015429952897208
2020-07-31,0.2895289957523346,0.11828702725805518,0.03025253548444453
2020-08-01,0.2870619893074036,-0.008520757786350641,0.03571734271978637
2020-08-02,0.30994001030921936,0.07969714505572023,0.03579548444458525
2020-08-03,0.3004930019378662,-0.030480118916973997,0.03754082455563731
2020-08-04,0.30331099033355713,0.009377883603005177,0.03837930323444083
2020-08-05,0.3035840094089508,0.0009001291878458773,0.037373916438270746
2020-08-06,0.2946639955043793,-0.029382357529100234,0.036857492869936115
2020-08-07,0.29402199387550354,-0.002178758310043327,0.033618907399978346
2020-08-08,0.2886529862880707,-0.018260564513096433,0.03349620524663646
2020-08-09,0.2946589887142181,0.020806999100828616,0.0334045750904653
2020-08-10,0.2844490110874176,-0.03465014819793222,0.03343447180103578
2020-08-11,0.2849299907684326,0.0016909170440644328,0.03444680080101488
2020-08-12,0.2978070080280304,0.045193618351194065,0.03425651633087579
2020-08-13,0.300370991230011,0.008609546225786913,0.03468786472577264
2020-08-14,0.2996610105037689,-0.0023636794063724986,0.03444192855666313
2020-08-15,0.30349200963974,0.012784443092982434,0.034125658512266385
2020-08-16,0.3147670030593872,0.03715087403134998,0.03402797000673215
2020-08-17,0.3033069968223572,-0.03640790211694411,0.03420637213197615
2020-08-18,0.29024600982666016,-0.04306193768205968,0.035398784986067106
2020-08-19,0.2925730049610138,0.008017319982257076,0.036400218693650045
2020-08-20,0.2806819975376129,-0.040642872793357654,0.03639667483981397
2020-08-21,0.286545991897583,0.020891950361669576,0.037671175425968345
2020-08-22,0.28538599610328674,-0.004048201081489511,0.037671691766802504
2020-08-23,0.28921499848365784,0.013416924560605725,0.03740741923077802
2020-08-24,0.2779270112514496,-0.03902974358657296,0.036739285992796404
2020-08-25,0.2774910032749176,-0.0015687859001854987,0.03783437497576743
2020-08-26,0.26451098918914795,-0.04677634205282688,0.03741658257838303
2020-08-27,0.2720459997653961,0.0284865691189109,0.03847213755886874
2020-08-28,0.27449700236320496,0.00900951530227423,0.03755421665100708
2020-08-29,0.28303399682044983,0.031100501585620277,0.037562789238843625
2020-08-30,0.28176599740982056,-0.004480025102545082,0.03650744354058094
2020-08-31,0.2956959903240204,0.049438161603080344,0.029396922871524872
2020-09-01,0.2764610052108765,-0.06504986791354994,0.03072548973513883
2020-09-02,0.24658000469207764,-0.10808396104906914,0.02934711637866364
2020-09-03,0.25588300824165344,0.03772813436836908,0.034742180268388975
2020-09-04,0.2376919984817505,-0.07109112044955923,0.03555023173087757
2020-09-05,0.2407310009002685,0.012785463700627497,0.03751209994197468
2020-09-06,0.2421739995479584,0.005994236896342819,0.03745095197164135
2020-09-07,0.23675300180912015,-0.022384722344087615,0.0375095349630617
2020-09-08,0.2396090030670166,0.012063210333438823,0.037564495682122334
2020-09-09,0.2435300052165985,0.016364168705652604,0.037383743915421375
2020-09-10,0.2432920038700104,-0.000977297833901103,0.037203685072795194
2020-09-11,0.2478139996528625,0.01858670121056738,0.03719162260216907
2020-09-12,0.241800993680954,-0.024264189998674413,0.036269966094661196
2020-09-13,0.2463269978761673,0.018717889146415922,0.03632705747113226
2020-09-14,0.2438499927520752,-0.010055759804848297,0.036613546364016925
2020-09-15,0.2478470057249069,0.01639127780042826,0.03644992588008653
2020-09-16,0.2521939873695373,0.01753897180204489,0.03578150818339565
2020-09-17,0.2507070004940033,-0.005896202724909316,0.035623326340051456
2020-09-18,0.2517159879207611,0.004024568220152069,0.03491111605245002
2020-09-19,0.24674299359321594,-0.019756370537379775,0.0348702817657842
2020-09-20,0.232137992978096,-0.05919114623046984,0.034325835919628185
2020-09-21,0.23341700434684756,0.005509702881217882,0.035443377761318014
2020-09-22,0.22165699303150174,-0.05038198201648991,0.035507838028522455
2020-09-23,0.2330179959535599,0.05125488154774138,0.03620549191723377
2020-09-24,0.2418050020933151,0.037709560172796364,0.03728846891725782
2020-09-25,0.24236899614334104,0.002332433345643814,0.038099856353779805
2020-09-26,0.2432519942522049,0.0036431974506410114,0.03723742202646874
2020-09-27,0.2420510053634644,-0.004937221141526615,0.03680474649041337
2020-09-28,0.24313899874687195,0.004494893056832483,0.03673521840147603
2020-09-29,0.2423110008239746,-0.003405450903247953,0.03618786688306067
2020-09-30,0.2383610010147095,-0.01630136393243886,0.036188315810233115
2020-10-01,0.23420199751853946,-0.01744833877381391,0.03478113878532825
2020-10-02,0.2335049957036972,-0.0029760711788424654,0.03306396403839915
2020-10-03,0.2485020011663437,0.0642256300232511,0.026720989676894652
2020-10-04,0.2508960068225861,0.009633747998028852,0.02844355670076194
2020-10-05,0.2458599954843521,-0.02007210637591006,0.025173529628062446
2020-10-06,0.24904100596904755,0.012938300427561389,0.025406740879833047
2020-10-07,0.2516149878501892,0.010335574541734616,0.02548518368081339
2020-10-09,0.25429001450538635,0.010631428111865349,0.02513677283641754
2020-10-10,0.255719006061554,0.005619534683448668,0.025119021716535617
2020-10-13,0.2494480013847351,-0.024523029294542975,0.02498766988660918
2020-10-14,0.2459399998188019,-0.014063057416614289,0.02544771176518206
2020-10-15,0.24044300615787506,-0.02235095415539068,0.025374163313635432
2020-10-16,0.2409310042858124,0.002029579216028088,0.02531325698815338
2020-10-17,0.2422250062227249,0.005370840256729403,0.025072720039116578
2020-10-18,0.2459640055894852,0.015436058502243721,0.025026750628204274
2020-10-19,0.2435729950666428,-0.009720977332077663,0.025005880878413978
2020-10-20,0.2516149878501892,0.033016766827316246,0.0248431151799477
2020-10-21,0.25680699944496155,0.020634746916839752,0.02557619980116557
2020-10-22,0.2548789978027344,-0.007507589927043146,0.02583504327194824
2020-10-23,0.2564310133457184,0.006089224912070534,0.025591512306510602
2020-10-24,0.25321298837661743,-0.012549281489452446,0.0228953858603433
2020-10-26,0.2486879974603653,-0.017870295458627394,0.023079399698114213
2020-10-27,0.2528989911079407,0.01693283829770076,0.021172220307903254
2020-10-28,0.24586500227451324,-0.027813431768200392,0.019385752758612793
2020-10-29,0.2422949969768524,-0.014520184917066303,0.019017631005839218
2020-10-30,0.2391840070486069,-0.012839678767872731,0.01921645141571233
2020-10-31,0.2397439926862717,0.0023412336158035174,0.01934877797594015
2020-11-01,0.23979699611663816,0.00022108345561688836,0.019335339596375428
2020-11-02,0.2354210019111633,-0.01824874488146777,0.01931573925911225
2020-11-03,0.2395099997520447,0.01736887451708502,0.019586672828966176
2020-11-04,0.2377929985523224,-0.007168807989227477,0.019631131742357928
2020-11-05,0.2457759976387024,0.033571211663002254,0.019398195939091346
2020-11-06,0.2584449946880341,0.05154692553808893,0.020287469637491312
2020-11-07,0.24958199262619016,-0.03429357211015982,0.019038039590369284
2020-11-08,0.2539390027523041,0.017457229507096717,0.020051752548217595
2020-11-09,0.2507480084896088,-0.012565987217835195,0.01992543888816904
2020-11-10,0.25391098856925964,0.012614178268865128,0.01995445285954073
2020-11-11,0.2562589943408966,0.009247357843264359,0.019997790140243093
2020-11-12,0.2549029886722565,-0.00529154370611562,0.01997518209149047
2020-11-13,0.265190988779068,0.04036045305078528,0.019977119982130982
2020-11-14,0.26834198832511896,0.011882000819703809,0.020719554411968193
2020-11-15,0.2696419954299927,0.004844590714214503,0.020556090475498452
2020-11-16,0.2855199873447418,0.05888545621177754,0.019986188285388447
2020-11-17,0.30240800976753235,0.059148301944969006,0.022347245310172074
2020-11-18,0.29422199726104736,-0.02706943018069441,0.024367684815955287
2020-11-19,0.3037660121917725,0.032438142013757165,0.025126693644493908
2020-11-20,0.32806798815727234,0.08000228791283459,0.025378031867422355
2020-11-21,0.4583440124988556,0.3971006896263536,0.028278672833170013
2020-11-22,0.44369998574256897,-0.031949859400253855,0.07628359471805322
2020-11-23,0.6139799952507019,0.3837728532335991,0.07673670325611158
2020-11-24,0.6921030282974243,0.12724035579501747,0.10126737393942059
2020-11-25,0.6354830265045166,-0.08180863177581099,0.10228238235324703
2020-11-26,0.5330190062522888,-0.16123801262770554,0.10414124044578174
2020-11-27,0.5592679977416992,0.049245882757483095,0.11017824352670885
2020-11-28,0.6256219744682312,0.1186443297211115,0.10967684393666251
2020-11-29,0.6062459945678711,-0.03097074701832425,0.11039043379407211
2020-11-30,0.6643369793891907,0.09582081422694855,0.1107228690275588
2020-12-01,0.6129230260848999,-0.07739137651431383,0.11104106199124787
2020-12-02,0.6298930048942566,0.027686965715342682,0.11288129662664653
2020-12-03,0.6314830183982849,0.0025242596626315894,0.11241511958207537
2020-12-04,0.5572620034217834,-0.11753445906551563,0.11254456379556131
2020-12-05,0.5844209790229797,0.048736456881019574,0.11583257110741244
2020-12-06,0.6198509931564331,0.06062413124300292,0.11586162830279766
2020-12-07,0.6089339852333069,-0.01761231012559028,0.11591825188306325
2020-12-08,0.5588359832763672,-0.0822716471273075,0.1156126551588119
2020-12-09,0.5835899710655212,0.04429562256178521,0.11757621698571187
2020-12-10,0.572953999042511,-0.018225076766811177,0.11728256743883245
2020-12-11,0.5464829802513123,-0.0462009495272494,0.11761477824088085
2020-12-12,0.506401002407074,-0.07334533607214211,0.118439732385564
2020-12-13,0.51146399974823,0.009998000235169613,0.1198129021278513
2020-12-14,0.4977119863033295,-0.026887549175836245,0.11984408791138852
2020-12-15,0.4697099924087525,-0.05626144168750491,0.1202349863334832
2020-12-16,0.5686280131340027,0.21059381815145506,0.12113659310997618
2020-12-17,0.5766770243644714,0.014155143687182292,0.12568490032997706
2020-12-18,0.5842800140380859,0.0131841383519542,0.1255931315533971
2020-12-19,0.5791630148887634,-0.00875778569586494,0.12519369668798302
2020-12-20,0.5560579895973206,-0.03989382038816913,0.125389677908965
2020-12-21,0.5169439911842346,-0.07034158153434866,0.12560007762001604
2020-12-22,0.4484480023384094,-0.13250176037236072,0.10509642127367587
2020-12-23,0.25860199332237244,-0.42334007070183066,0.1080059657971673
2020-12-24,0.3378190100193024,0.30632794310358746,0.11101530359493995
2020-12-25,0.3180910050868988,-0.05839814914878949,0.1234068270180138
2020-12-26,0.29471299052238464,-0.07349473638252535,0.12304607107219026
2020-12-27,0.28303900361061096,-0.03961137543031712,0.12045700234603578
2020-12-28,0.2479580044746399,-0.12394404547944748,0.1199978085270186
2020-12-29,0.22096200287342072,-0.10887328141883079,0.11887193626865654
2020-12-30,0.21182799339294436,-0.04133746690243756,0.11990371663773541
2020-12-31,0.2198459953069687,0.03785147461200178,0.11771858192120688
2021-01-01,0.2374439984560013,0.08004695798284023,0.1179966158845905
2021-01-02,0.2216549962759018,-0.06649568859507404,0.11920065469232613
2021-01-03,0.2258480042219162,0.018916821260348327,0.11933007702999222
2021-01-04,0.2366770058870316,0.047948184011734396,0.11834289816620741
2021-01-05,0.22675000131130216,-0.04194325738795135,0.11832671387131656
2021-01-06,0.2508949935436249,0.10648287582223381,0.11733081797249426
2021-01-07,0.3260020017623901,0.2993563448913772,0.11978209945759806
2021-01-08,0.32322999835014343,-0.008503025739906467,0.1326672847138868
2021-01-09,0.3269160091876984,0.01140367805082887,0.1322898195052268
2021-01-10,0.31833600997924805,-0.026245270856479208,0.13234035963258603
2021-01-11,0.28890499472618103,-0.0924526736858503,0.13219940714194503
2021-01-12,0.2921229898929596,0.011138593051423396,0.1325666297335944
2021-01-13,0.3055799901485443,0.04606621430417257,0.13257255835735113
2021-01-14,0.2954379916191101,-0.03318934111001215,0.13290931490089275
2021-01-15,0.2804059982299805,-0.05088036683010422,0.1326807791245466
2021-01-16,0.2801879942417145,-0.0007774583626676268,0.126387730936824
2021-01-17,0.2773840129375458,-0.010007499827953903,0.12629868615321152
2021-01-18,0.2847689986228943,0.026623688968733905,0.12618856777799878
2021-01-19,0.2943139970302582,0.033518390181242586,0.12642546388690828
2021-01-20,0.2965179979801178,0.007488603913163638,0.1266373534965493
2021-01-21,0.26894599199295044,-0.09298594410790584,0.12620920363349944
2021-01-22,0.27279898524284363,0.01432627131321662,0.12508741377183336
2021-01-23,0.27182099223136896,-0.0035850317060529546,0.09754369801036859
2021-01-24,0.2735089957714081,0.006209982261422775,0.07934819056440341
2021-01-25,0.269089013338089,-0.016160281751804617,0.07870583514770249
2021-01-26,0.2688269913196564,-0.000973737333910929,0.07760413392813253
2021-01-27,0.2519429922103882,-0.06280619005697918,0.07724938015832161
2021-01-28,0.2572779953479767,0.02117543770827912,0.07460150117303595
2021-01-29,0.2821879982948303,0.09682135043520557,0.07159408913718213
2021-01-30,0.4402439892292023,0.5601088348528378,0.07278848762494981
2021-01-31,0.4923140108585358,0.11827537207378991,0.1237860745055984
2021-02-01,0.37150898575782776,-0.2453820578659518,0.12452049813760867
2021-02-02,0.369269996881485,-0.0060267421843795965,0.13330511023494307
2021-02-03,0.3934899866580963,0.06558883738497867,0.1334199427918932
2021-02-04,0.4464490115642548,0.13458798623044665,0.1335686761978403
2021-02-05,0.4500469863414765,0.008059094508049647,0.1344298947982022
2021-02-06,0.43909600377082825,-0.02433297611805163,0.1337057645463927
2021-02-07,0.4179579913616181,-0.048139842375432895,0.12365427304900609
2021-02-08,0.44770199060440063,0.07116504495076859,0.12413853056824567
2021-02-09,0.4719910025596618,0.05425263336995845,0.12455902512377297
2021-02-10,0.5034450292587279,0.0666411574129322,0.12446439200069999
2021-02-11,0.5247870087623596,0.04239187649753062,0.12290543765013393
2021-02-12,0.6085919737815857,0.15969329198310178,0.12291728346738938
2021-02-13,0.6289960145950317,0.03352663474455997,0.12528680450166427
2021-02-14,0.5941929817199707,-0.055331086473526137,0.1247224364469499
2021-02-15,0.5489150285720825,-0.07620075386421621,0.12482695964651105
2021-02-16,0.5208460092544556,-0.05113545422621091,0.12625703149336848
2021-02-17,0.5355370044708252,0.028206024343737424,0.12691993016400324
2021-02-18,0.5324329733848572,-0.0057961094379186395,0.12691970460992905
2021-02-19,0.567018985748291,0.06495843438012261,0.12706328216341653
2021-02-20,0.5175120234489441,-0.08731094292021446,0.12719749988583864
2021-02-21,0.5485600233078003,0.05999474109207692,0.1270145762845604
2021-02-22,0.571740984916687,0.0422578398424045,0.12710925382189123
2021-02-23,0.4735629856586456,-0.171717616627305,0.12696353738837707
2021-02-24,0.4718320071697235,-0.0036552233627689112,0.1322465733450838
2021-02-25,0.4345239996910095,-0.07907053127341968,0.1321291515425251
2021-02-26,0.4278999865055084,-0.01524429764572599,0.1334477185758105
2021-02-27,0.4378089904785156,0.023157289753454213,0.132664872604261
2021-02-28,0.4149529933929443,-0.052205408254842434,0.13266325232046766
2021-03-01,0.4472439885139465,0.07781844120937298,0.13268467202501585
2021-03-02,0.43683698773384094,-0.02326917979308074,0.0860607716764801
2021-03-03,0.4502789974212647,0.03077122602908755,0.08343680736953625
2021-03-04,0.4866049885749817,0.08067440711593243,0.06955828424621778
